Hole_ID,From,To,Lithology
DH207,21.0,22.0,LIMO
DH207,22.0,23.0,LIMO
DH207,23.0,24.0,LIMO
DH207,24.0,25.0,SAP
DH207,25.0,26.0,SAP
DH207,26.0,27.0,BLD
DH207,27.0,28.0,RSAP
DH207,28.0,29.0,SROC
DH207,29.0,30.0,SROC
DH208,0.0,1.0,SOIL
DH208,1.0,2.0,LIMO
DH208,2.0,3.0,LIMO
DH208,3.0,4.0,LIMO
DH208,4.0,5.0,LIMO
DH208,5.0,6.0,LIMO
DH208,6.0,7.5,LIMO
DH208,7.5,8.4,BLD
DH208,8.4,9.0,SAP
DH208,9.0,10.0,SAP
DH208,10.0,11.0,SAP
DH208,11.0,12.0,SAP
DH208,12.0,13.0,SAP
DH208,13.0,14.0,SAP
DH208,14.0,15.0,SAP
DH208,15.0,16.0,SAP
DH208,16.0,17.0,SAP
DH208,17.0,18.0,SAP
DH208,18.0,19.0,SAP
DH208,19.0,20.0,SAP
DH208,20.0,21.0,SAP
DH208,21.0,22.0,SAP
DH208,22.0,23.0,SAP
DH208,23.0,24.0,SAP
DH208,24.0,25.0,SAP
DH208,25.0,26.0,SAP
DH208,26.0,27.0,SAP
DH208,27.0,28.0,SAP
DH208,28.0,29.0,SAP
DH208,29.0,30.0,SROC
DH208,30.0,31.0,RSAP
DH208,31.0,32.0,SAP
DH208,32.0,33.0,SROC
DH209,0.0,1.0,SOIL
DH209,1.0,2.0,LIMO
DH209,2.0,3.0,LIMO
DH209,3.0,4.0,LIMO
DH209,4.0,5.0,LIMO
DH209,5.0,6.0,LIMO
DH209,6.0,7.0,LIMO
DH209,7.0,8.0,SAP
DH209,8.0,9.0,SAP
DH209,9.0,10.0,SAP
DH209,10.0,11.0,SAP
DH209,11.0,12.0,SROC
DH210,0.0,1.0,SOIL
DH210,1.0,2.0,LIMO
DH210,2.0,3.0,LIMO
DH210,3.0,4.0,LIMO
DH210,4.0,5.0,LIMO
DH210,5.0,6.0,LIMO
DH210,6.0,7.0,LIMO
DH210,7.0,8.0,LIMO
DH210,8.0,9.0,LIMO
DH210,9.0,10.0,LIMO
DH210,10.0,11.0,LIMO
DH210,11.0,12.0,SAP
DH210,12.0,13.0,SAP
DH210,13.0,14.0,SAP
DH210,14.0,15.0,SAP
DH210,15.0,16.5,SROC
DH210,16.5,18.0,BLD
DH210,18.0,18.5,SROC
DH211,0.0,1.0,SOIL
DH211,1.0,2.0,LIMO
DH211,2.0,3.0,LIMO
DH211,3.0,4.0,LIMO
DH211,4.0,5.0,LIMO
DH211,5.0,6.0,LIMO
DH211,6.0,7.0,LIMO
DH211,7.0,8.0,LIMO
DH211,8.0,9.0,LIMO
DH211,9.0,10.0,LIMO
DH211,10.0,11.0,LIMO
DH211,11.0,12.0,LIMO
DH211,12.0,13.0,LIMO
DH211,13.0,14.0,LIMO
DH211,14.0,15.0,LIMO
DH211,15.0,16.0,LIMO
DH211,16.0,17.0,LIMO
DH211,17.0,18.0,SAP
DH211,18.0,19.1,SAP
DH211,19.1,20.0,SAP
DH211,20.0,21.0,SAP
DH211,21.0,22.0,SAP
DH211,22.0,23.0,SAP
DH211,23.0,24.0,SAP
DH211,24.0,25.0,SAP
DH211,25.0,26.3,SAP
DH211,26.3,27.0,SAP
DH211,27.0,28.0,SAP
DH211,28.0,29.0,SAP
DH211,29.0,30.0,SAP
DH211,30.0,31.0,RSAP
DH211,31.0,32.5,RSAP
DH211,32.5,34.0,RSAP
DH211,34.0,35.0,SROC
DH212,0.0,1.0,SOIL
DH212,1.0,2.0,LIMO
DH212,2.0,3.0,LIMO
DH212,3.0,4.0,LIMO
DH212,4.0,5.0,LIMO
DH212,5.0,6.0,LIMO
DH212,6.0,7.0,LIMO
DH212,7.0,8.0,LIMO
DH212,8.0,9.0,LIMO
DH212,9.0,10.0,LIMO
DH212,10.0,11.0,LIMO
DH212,11.0,12.0,LIMO
DH212,12.0,13.0,LIMO
DH212,13.0,14.0,LIMO
DH212,14.0,15.0,LIMO
DH212,15.0,16.0,LIMO
DH212,16.0,17.0,LIMO
DH212,17.0,18.0,LIMO
DH212,18.0,19.0,SAP
DH212,19.0,20.0,SAP
DH212,20.0,21.0,SAP
DH212,21.0,22.0,RSAP
DH212,22.0,23.0,SAP
DH212,23.0,24.1,SAP
DH212,24.1,25.0,BLD
DH212,25.0,26.0,SAP
DH212,26.0,27.0,SAP
DH212,27.0,28.4,SROC
DH212,28.4,29.7,BRK
DH213,0.0,1.0,SOIL
DH213,1.0,2.0,LIMO
DH213,2.0,3.0,LIMO
DH213,3.0,4.0,LIMO
DH213,4.0,5.0,LIMO
DH213,5.0,6.0,LIMO
DH213,6.0,7.0,LIMO
DH213,7.0,8.0,LIMO
DH213,8.0,9.0,SAP
DH213,9.0,10.0,SAP
DH213,10.0,11.0,SAP
DH213,11.0,12.0,SAP
DH213,12.0,13.0,SAP
DH213,13.0,14.0,SAP
DH213,14.0,15.0,SAP
DH213,15.0,16.0,RSAP
DH214,0.0,1.0,SOIL
DH214,1.0,2.0,LIMO
DH214,2.0,3.0,LIMO
DH214,3.0,4.0,LIMO
DH214,4.0,5.0,LIMO
DH214,5.0,6.0,LIMO
DH214,6.0,7.0,LIMO
DH214,7.0,8.0,LIMO
DH214,8.0,9.0,LIMO
DH214,9.0,10.0,SAP
DH214,10.0,11.0,SAP
DH214,11.0,12.0,SAP
DH214,12.0,13.0,SAP
DH214,13.0,14.0,SAP
DH214,14.0,15.0,SAP
DH214,15.0,16.0,SROC
DH214,16.0,17.0,BRK
DH215,0.0,1.0,SOIL
DH215,1.0,2.0,LIMO
DH215,2.0,3.0,LIMO
DH215,3.0,4.0,LIMO
DH215,4.0,5.0,LIMO
DH215,5.0,6.0,LIMO
DH215,6.0,7.0,LIMO
DH215,7.0,8.0,LIMO
DH215,8.0,9.0,LIMO
DH215,9.0,10.0,LIMO
DH215,10.0,11.0,LIMO
DH215,11.0,12.0,LIMO
DH215,12.0,13.0,LIMO
DH215,13.0,14.0,LIMO
DH215,14.0,15.0,LIMO
DH215,15.0,16.0,LIMO
DH215,16.0,17.0,LIMO
DH215,17.0,18.0,LIMO
DH215,18.0,19.0,LIMO
DH215,19.0,20.0,LIMO
DH215,20.0,21.0,SAP
DH215,21.0,22.0,SAP
DH215,22.0,23.0,SAP
DH215,23.0,24.0,SAP
DH215,24.0,25.0,SROC
DH216,0.0,0.9,SOIL
DH216,0.9,2.0,LIMO
DH216,2.0,3.0,LIMO
DH216,3.0,4.0,LIMO
DH216,4.0,5.0,LIMO
DH216,5.0,6.0,LIMO
DH216,6.0,7.0,LIMO
DH216,7.0,8.0,LIMO
DH216,8.0,9.0,LIMO
DH216,9.0,10.0,LIMO
DH216,10.0,11.0,LIMO
DH216,11.0,12.0,LIMO
DH216,12.0,13.0,LIMO
DH216,13.0,14.0,LIMO
DH216,14.0,15.0,LIMO
DH216,15.0,16.0,LIMO
DH216,16.0,17.0,LIMO
DH216,17.0,18.0,LIMO
DH216,18.0,19.0,LIMO
DH216,19.0,20.0,LIMO
DH216,20.0,21.0,LIMO
DH216,21.0,22.0,LIMO
DH216,22.0,23.0,LIMO
DH216,23.0,24.0,LIMO
DH216,24.0,25.0,LIMO
DH216,25.0,26.0,LIMO
DH216,26.0,27.0,RSAP
DH216,27.0,28.0,BRK
DH216,28.0,29.0,BRK
DH217,0.0,1.0,SOIL
DH217,1.0,2.0,LIMO
DH217,2.0,3.0,LIMO
DH217,3.0,4.0,LIMO
DH217,4.0,5.0,LIMO
DH217,5.0,6.0,LIMO
DH217,6.0,7.0,LIMO
DH217,7.0,8.0,LIMO
DH217,8.0,9.0,LIMO
DH217,9.0,10.0,LIMO
DH217,10.0,11.0,BLD
DH217,11.0,12.0,SAP
DH217,12.0,13.0,SAP
DH217,13.0,14.0,SAP
DH217,14.0,15.0,SAP
DH217,15.0,16.0,SAP
DH217,16.0,17.0,SAP
DH217,17.0,18.0,BLD
DH217,18.0,19.0,SROC
DH217,19.0,20.0,RSAP
DH217,20.0,21.0,RSAP
DH217,21.0,22.0,SAP
DH217,22.0,23.0,RSAP
DH217,23.0,24.0,BRK
DH218,0.0,1.0,SOIL
DH218,1.0,2.0,LIMO
DH218,2.0,3.0,LIMO
DH218,3.0,4.0,LIMO
DH218,4.0,5.0,LIMO
DH218,5.0,6.0,LIMO
DH218,6.0,7.0,LIMO
DH218,7.0,8.0,LIMO
DH218,8.0,9.0,BLD
DH218,9.0,10.0,LIMO
DH218,10.0,11.0,LIMO
DH218,11.0,12.0,LIMO
DH218,12.0,13.0,SAP
DH218,13.0,14.3,BLD
DH218,14.3,15.0,SROC
DH218,15.0,16.3,BLD
DH219,0.0,0.6,SOIL
DH219,0.6,1.5,LIMO
DH219,1.5,2.5,LIMO
DH219,2.5,3.5,LIMO
DH219,3.5,5.0,LIMO
DH219,5.0,6.0,LIMO
DH219,6.0,7.0,LIMO
DH219,7.0,8.0,LIMO
DH219,8.0,9.0,LIMO
DH219,9.0,10.0,LIMO
DH219,10.0,11.0,SAP
DH219,11.0,12.0,SAP
DH219,12.0,13.0,SAP
DH219,13.0,14.0,SAP
DH219,14.0,15.0,SAP
DH219,15.0,16.0,SAP
DH219,16.0,17.0,SAP
DH219,17.0,18.0,SAP
DH219,18.0,19.0,SAP
DH219,19.0,20.0,RSAP
DH219,20.0,21.0,RSAP
DH220,0.0,1.0,SOIL
DH220,1.0,2.0,SAP
DH220,2.0,3.0,BRK
DH221,0.0,1.0,SOIL
DH221,1.0,2.0,LIMO
DH221,2.0,3.0,LIMO
DH221,3.0,4.0,LIMO
DH221,4.0,5.0,LIMO
DH221,5.0,6.0,LIMO
DH221,6.0,7.0,LIMO
DH221,7.0,8.0,LIMO
DH221,8.0,9.0,LIMO
DH221,9.0,10.0,LIMO
DH221,10.0,11.0,LIMO
DH221,11.0,12.3,SAP
DH221,12.3,13.0,SAP
DH221,13.0,14.0,SAP
DH221,14.0,15.0,SAP
DH221,15.0,16.0,SAP
DH221,16.0,17.0,SAP
DH221,17.0,18.0,SAP
DH221,18.0,19.0,SAP
DH221,19.0,20.0,SAP
DH221,20.0,21.0,SAP
DH221,21.0,22.0,RSAP
DH221,22.0,23.0,BLD
DH221,23.0,24.0,SROC
DH222,0.0,1.0,SOIL
DH222,1.0,2.0,LIMO
DH222,2.0,3.0,LIMO
DH222,3.0,4.0,LIMO
DH222,4.0,5.0,LIMO
DH222,5.0,6.0,LIMO
DH222,6.0,7.0,LIMO
DH222,7.0,8.0,LIMO
DH222,8.0,9.0,LIMO
DH222,9.0,10.0,LIMO
DH222,10.0,11.0,LIMO
DH222,11.0,12.0,LIMO
DH222,12.0,13.0,LIMO
DH222,13.0,14.1,LIMO
DH222,14.1,14.4,SAP
DH222,14.4,15.0,SAP
DH222,15.0,16.0,SAP
DH222,16.0,17.0,SAP
DH222,17.0,18.0,SAP
DH222,18.0,19.0,SAP
DH222,19.0,20.0,SAP
DH222,20.0,21.4,SAP
DH222,21.4,22.0,SAP
DH222,22.0,23.0,SAP
DH222,23.0,24.0,RSAP
DH222,24.0,25.0,BLD
DH222,25.0,26.0,SROC
DH223,0.0,1.0,SOIL
DH223,1.0,2.0,LIMO
DH223,2.0,3.0,LIMO
DH223,3.0,4.0,LIMO
DH223,4.0,5.0,LIMO
DH223,5.0,6.0,LIMO
DH223,6.0,7.0,LIMO
DH223,7.0,8.0,LIMO
DH223,8.0,9.0,LIMO
DH223,9.0,10.0,LIMO
DH223,15.0,16.0,LIMO
DH223,16.0,17.0,SAP
DH223,17.0,18.0,SAP
DH223,18.0,19.0,SAP
DH223,19.0,20.0,SAP
DH223,20.0,21.0,SAP
DH223,21.0,22.0,RSAP
DH223,22.0,23.0,RSAP
DH223,23.0,24.0,RSAP
DH223,24.0,25.0,RSAP
DH223,25.0,26.0,SAP
DH223,26.0,27.0,BLD
DH223,27.0,28.0,RSAP
DH224,0.0,1.0,SOIL
DH224,1.0,2.0,SOIL
DH224,2.0,3.0,SOIL
DH224,3.0,4.0,LIMO
DH224,4.0,5.0,LIMO
DH224,5.0,6.0,LIMO
DH224,6.0,7.0,LIMO
DH224,7.0,8.0,LIMO
DH224,8.0,9.0,LIMO
DH224,9.0,10.0,LIMO
DH224,10.0,11.0,LIMO
DH224,11.0,12.0,LIMO
DH224,12.0,13.0,LIMO
DH224,13.0,14.0,LIMO
DH224,14.0,15.0,LIMO
DH224,15.0,16.0,LIMO
DH224,16.0,17.0,LIMO
DH224,17.0,18.0,LIMO
DH224,18.0,19.0,LIMO
DH224,19.0,20.0,SAP
DH224,20.0,21.0,BLD
DH224,21.0,22.0,SAP
DH224,22.0,23.0,SAP
DH224,23.0,23.6,SAP
DH224,23.6,24.0,SAP
DH224,24.0,25.0,SROC
DH224,25.0,25.5,SROC
DH225,0.0,1.0,SOIL
DH225,1.0,2.0,LIMO
DH225,2.0,3.0,LIMO
DH225,3.0,4.0,LIMO
DH225,4.0,5.0,LIMO
DH225,5.0,6.0,LIMO
DH225,6.0,7.0,LIMO
DH225,7.0,8.0,LIMO
DH225,8.0,9.0,LIMO
DH225,9.0,10.0,LIMO
DH225,10.0,11.0,LIMO
DH225,11.0,12.0,LIMO
DH225,12.0,13.0,LIMO
DH225,13.0,14.0,LIMO
DH225,14.0,15.0,LIMO
DH225,15.0,16.0,LIMO
DH225,16.0,17.0,LIMO
DH225,17.0,18.0,LIMO
DH225,18.0,19.0,LIMO
DH225,19.0,20.0,LIMO
DH225,20.0,21.0,LIMO
DH225,21.0,22.0,LIMO
DH225,22.0,22.5,LIMO
DH225,22.5,23.0,BLD
DH225,23.0,23.7,BLD
DH225,23.7,24.0,SAP
DH225,24.0,25.0,SAP
DH225,25.0,26.0,RSAP
DH225,26.0,26.3,SROC
DH225,26.3,27.0,BLD
DH225,27.0,28.0,SROC
DH226,0.0,1.0,SOIL
DH226,1.0,2.0,SOIL
DH226,2.0,3.0,LIMO
DH226,3.0,4.0,LIMO
DH226,4.0,5.0,LIMO
DH226,5.0,6.0,SAP
DH226,6.0,7.0,SAP
DH226,7.0,8.0,SAP
DH226,8.0,9.0,SAP
DH226,9.0,10.0,SAP
DH226,10.0,11.0,SAP
DH226,11.0,12.0,SAP
DH226,12.0,13.0,SAP
DH226,13.0,14.0,SAP
DH226,14.0,15.0,SAP
DH226,15.0,16.0,RSAP
DH226,16.0,17.0,RSAP
DH226,17.0,18.0,RSAP
DH226,18.0,18.5,RSAP
DH226,18.5,19.0,RSAP
DH226,19.0,20.0,RSAP
DH226,20.0,20.4,SROC
DH227,0.0,1.0,SOIL
DH227,1.0,2.0,SOIL
DH227,2.0,3.0,LIMO
DH227,3.0,4.0,LIMO
DH227,4.0,5.0,LIMO
DH227,5.0,6.0,LIMO
DH227,6.0,7.0,LIMO
DH227,7.0,8.0,LIMO
DH227,8.0,9.0,LIMO
DH227,9.0,10.0,LIMO
DH227,10.0,11.0,LIMO
DH227,11.0,12.0,LIMO
DH227,12.0,13.0,LIMO
DH227,13.0,14.0,LIMO
DH227,14.0,15.0,LIMO
DH227,15.0,16.0,LIMO
DH227,16.0,17.0,LIMO
DH227,17.0,18.0,LIMO
DH227,18.0,19.0,LIMO
DH227,19.0,20.0,LIMO
DH227,20.0,21.0,LIMO
DH227,21.0,22.0,LIMO
DH227,22.0,23.0,LIMO
DH227,23.0,24.0,LIMO
DH227,24.0,25.0,LIMO
DH227,25.0,26.0,LIMO
DH227,26.0,27.0,LIMO
DH227,27.0,27.3,RSAP
DH227,27.3,28.0,SAP
DH227,28.0,29.0,SAP
DH227,29.0,30.0,SAP
DH227,30.0,31.0,SAP
DH227,31.0,32.0,SROC
DH227,32.0,33.0,SROC
DH229,0.0,1.0,SOIL
DH229,1.0,2.0,SOIL
DH229,2.0,3.0,SOIL
DH229,3.0,4.0,SOIL
DH229,4.0,5.0,LIMO
DH229,5.0,6.0,SAP
DH229,6.0,7.0,SAP
DH229,7.0,8.0,SAP
DH229,8.0,9.0,SAP
DH229,9.0,10.0,SAP
DH229,10.0,11.0,SAP
DH229,11.0,12.0,SAP
DH229,12.0,13.0,SAP
DH229,13.0,14.0,SAP
DH229,14.0,14.6,SAP
DH229,14.6,15.0,BLD
DH229,15.0,16.0,SAP
DH229,16.0,16.5,SAP
DH229,16.5,17.0,RSAP
DH229,17.0,18.0,SROC
DH229,18.0,19.0,SROC
DH228,0.0,1.0,SOIL
DH228,1.0,1.3,SOIL
DH228,1.3,2.0,LIMO
DH228,2.0,3.0,LIMO
DH228,3.0,4.0,LIMO
DH228,4.0,5.0,LIMO
DH228,5.0,6.0,LIMO
DH228,6.0,7.0,LIMO
DH228,7.0,8.0,LIMO
DH228,8.0,9.0,LIMO
DH228,9.0,10.0,LIMO
DH228,10.0,11.0,LIMO
DH228,11.0,12.0,LIMO
DH228,12.0,13.0,LIMO
DH228,13.0,14.0,LIMO
DH228,14.0,15.0,LIMO
DH228,15.0,16.0,LIMO
DH228,16.0,17.0,LIMO
DH228,17.0,18.0,LIMO
DH228,18.0,19.0,LIMO
DH228,19.0,20.0,LIMO
DH228,20.0,21.0,LIMO
DH228,21.0,22.0,LIMO
DH228,22.0,23.0,LIMO
DH228,23.0,24.0,LIMO
DH228,24.0,25.0,LIMO
DH228,25.0,26.0,LIMO
DH228,26.0,27.0,LIMO
DH228,27.0,27.7,SAP
DH228,27.7,28.0,SROC
DH228,28.0,28.5,BRK
DH230,0.0,1.0,SOIL
DH230,1.0,2.0,SOIL
DH230,2.0,3.0,LIMO
DH230,3.0,4.0,LIMO
DH230,4.0,5.0,LIMO
DH230,5.0,6.0,LIMO
DH230,6.0,7.0,LIMO
DH230,7.0,8.0,LIMO
DH230,8.0,9.0,LIMO
DH230,9.0,10.0,LIMO
DH230,10.0,11.0,LIMO
DH230,11.0,12.0,LIMO
DH230,12.0,13.0,LIMO
DH230,13.0,14.0,LIMO
DH230,14.0,15.0,LIMO
DH230,15.0,16.0,LIMO
DH230,16.0,17.0,LIMO
DH230,17.0,18.0,LIMO
DH230,18.0,19.0,LIMO
DH230,19.0,20.0,LIMO
DH230,20.0,21.0,LIMO
DH230,21.0,22.0,SAP
DH230,22.0,23.0,RSAP
DH230,23.0,24.0,SAP
DH230,24.0,25.0,SAP
DH230,25.0,26.0,RSAP
DH230,26.0,27.0,SROC
DH230,27.0,27.7,SROC
DH231,0.0,1.0,SOIL
DH231,1.0,2.0,LIMO
DH231,2.0,3.0,LIMO
DH231,3.0,3.6,LIMO
DH231,3.6,4.0,SAP
DH231,4.0,5.0,SAP
DH231,5.0,6.0,SAP
DH231,6.0,7.0,SAP
DH231,7.0,8.0,SAP
DH231,8.0,9.0,SAP
DH231,9.0,10.0,SAP
DH231,10.0,10.4,SAP
DH231,10.4,11.0,RSAP
DH231,11.0,12.0,SROC
DH231,12.0,12.4,BRK
DH232,0.0,1.0,SOIL
DH232,1.0,2.0,SOIL
DH232,2.0,3.0,LIMO
DH232,3.0,4.0,LIMO
DH232,4.0,5.0,LIMO
DH232,5.0,6.0,LIMO
DH232,6.0,7.0,LIMO
DH232,7.0,8.0,LIMO
DH232,8.0,9.0,LIMO
DH232,9.0,10.0,LIMO
DH232,10.0,11.0,LIMO
DH232,11.0,12.0,LIMO
DH232,12.0,12.7,LIMO
DH232,12.7,13.0,
DH232,13.0,13.4,BLD
DH232,13.4,14.0,SAP
DH232,14.0,15.0,SAP
DH232,15.0,15.7,SAP
DH232,15.7,16.0,BLD
DH232,16.0,17.0,SROC
DH232,17.0,17.7,SROC
DH233,0.0,1.0,SOIL
DH233,1.0,2.0,LIMO
DH233,2.0,3.0,SAP
DH233,3.0,4.0,SAP
DH233,4.0,5.0,SAP
DH233,5.0,6.0,SAP
DH233,6.0,7.0,SAP
DH233,7.0,8.0,SAP
DH233,8.0,9.0,SAP
DH233,9.0,10.0,SAP
DH233,10.0,11.0,SAP
DH233,11.0,11.7,BLD
DH233,11.7,12.0,SAP
DH233,12.0,13.0,SAP
DH233,13.0,14.0,SAP
DH233,14.0,15.0,RSAP
DH233,15.0,16.0,RSAP
DH233,16.0,17.0,SROC
DH233,17.0,18.0,RSAP
DH233,18.0,19.0,RSAP
DH233,19.0,20.0,RSAP
DH233,20.0,21.0,SAP
DH233,21.0,22.0,SAP
DH233,22.0,22.5,SAP
DH233,22.5,23.0,RSAP
DH233,23.0,24.0,BRK
DH233,24.0,24.5,BRK
DH234,0.0,1.0,SOIL
DH234,1.0,2.0,LIMO
DH234,2.0,3.0,LIMO
DH234,3.0,4.0,LIMO
DH234,4.0,5.0,LIMO
DH234,5.0,6.0,SROC
DH234,6.0,7.0,BRK
DH235,0.0,1.0,SOIL
DH235,1.0,2.0,LIMO
DH235,2.0,3.0,LIMO
DH235,3.0,4.0,LIMO
DH235,4.0,5.0,LIMO
DH235,5.0,6.0,LIMO
DH235,6.0,7.0,LIMO
DH235,7.0,8.0,LIMO
DH235,8.0,9.0,LIMO
DH235,9.0,10.0,SAP
DH235,10.0,11.0,SAP
DH235,11.0,12.0,SAP
DH235,12.0,13.0,SAP
DH235,13.0,13.4,SAP
DH235,13.4,14.0,BLD
DH235,14.0,15.0,SAP
DH235,15.0,15.5,SAP
DH235,15.5,16.0,BLD
DH235,16.0,17.0,BLD
DH235,17.0,18.0,SAP
DH235,18.0,18.5,BLD
DH235,18.5,19.0,SROC
DH235,19.0,20.0,SROC
DH235,20.0,21.0,BRK
DH235,21.0,22.0,BRK
DH236,0.0,1.0,SOIL
DH236,1.0,2.0,LIMO
DH236,2.0,3.0,LIMO
DH236,3.0,4.0,LIMO
DH236,4.0,5.0,SAP
DH236,5.0,6.0,BLD
DH236,6.0,6.3,BLD
DH236,6.3,7.0,SAP
DH236,7.0,7.3,SAP
DH236,7.3,8.0,BLD
DH236,8.0,8.3,SAP
DH236,8.3,9.0,BLD
DH236,9.0,10.0,BRK
DH237,0.0,1.0,SOIL
DH237,1.0,2.0,LIMO
DH237,2.0,3.0,LIMO
DH237,3.0,4.0,LIMO
DH237,4.0,5.0,SAP
DH237,5.0,6.0,SAP
DH237,6.0,6.5,SAP
DH237,6.5,7.0,SAP
DH237,7.0,7.5,SAP
DH237,7.5,8.0,SAP
DH237,8.0,9.0,SAP
DH237,9.0,9.3,SAP
DH237,9.3,9.7,SAP
DH237,9.7,10.0,SAP
DH237,10.0,11.0,SAP
DH237,11.0,12.0,RSAP
DH237,12.0,12.6,RSAP
DH237,12.6,13.0,RSAP
DH237,13.0,14.0,RSAP
DH237,14.0,14.3,RSAP
DH237,14.3,15.0,RSAP
DH237,15.0,16.0,RSAP
DH237,16.0,17.0,SAP
DH237,17.0,17.7,BLD
DH237,17.7,18.0,BLD
DH237,18.0,19.0,BRK
DH237,19.0,19.5,BRK
DH238,0.0,1.0,SOIL
DH238,1.0,2.0,LIMO
DH238,2.0,3.0,LIMO
DH238,3.0,4.0,LIMO
DH238,4.0,5.0,LIMO
DH238,5.0,6.0,LIMO
DH238,6.0,7.0,LIMO
DH238,7.0,8.0,LIMO
DH238,8.0,9.0,LIMO
DH238,9.0,10.0,LIMO
DH238,10.0,10.4,BLD
DH238,10.4,11.0,SAP
DH238,12.0,13.0,SAP
DH238,13.0,14.0,SAP
DH238,14.0,14.55,SAP
DH238,14.55,15.0,BLD
DH238,15.0,16.0,SROC
DH238,16.0,17.0,SROC
DH238,17.0,18.0,SROC
DH238,18.0,19.0,SROC
DH238,19.0,19.8,SROC
DH238,19.8,20.0,BLD
DH238,20.0,21.0,BLD
DH238,21.0,21.4,SROC
DH238,21.4,22.0,BRK
DH239,0.0,1.0,SOIL
DH239,1.0,2.0,LIMO
DH239,2.0,3.0,LIMO
DH239,3.0,4.0,LIMO
DH239,4.0,5.0,LIMO
DH239,5.0,6.0,LIMO
DH239,6.0,7.0,LIMO
DH239,7.0,8.0,LIMO
DH239,8.0,9.0,LIMO
DH239,9.0,10.0,LIMO
DH239,10.0,11.0,LIMO
DH239,11.0,12.0,LIMO
DH239,12.0,13.0,LIMO
DH239,13.0,14.0,LIMO
DH239,14.0,15.0,LIMO
DH239,15.0,16.0,LIMO
DH239,16.0,17.0,LIMO
DH239,17.0,18.0,SAP
DH239,18.0,19.0,SAP
DH239,19.0,20.0,SAP
DH239,20.0,21.0,SAP
DH239,21.0,22.0,SAP
DH239,22.0,23.0,SAP
DH239,23.0,24.0,SAP
DH239,24.0,25.0,SAP
DH239,25.0,26.0,SROC
DH239,26.0,26.6,BRK
DH240,0.0,0.7,SOIL
DH240,0.7,1.0,LIMO
DH240,1.0,2.0,LIMO
DH240,2.0,3.0,LIMO
DH240,3.0,4.0,LIMO
DH240,4.0,5.0,LIMO
DH240,5.0,6.0,SAP
DH240,6.0,7.0,SAP
DH240,7.0,8.0,SAP
DH240,8.0,9.0,SAP
DH240,9.0,10.0,SAP
DH240,10.0,11.0,SAP
DH240,11.0,12.0,SAP
DH240,12.0,13.0,SAP
DH240,13.0,13.7,BLD
DH240,13.7,14.0,SAP
DH240,14.0,15.0,SAP
DH240,15.0,15.5,SAP
DH240,15.5,16.0,BRK
DH240,16.0,17.0,BRK
DH240,17.0,17.5,BRK
DH241,0.0,1.0,SOIL
DH241,1.0,2.0,SOIL
DH241,2.0,3.0,LIMO
DH241,3.0,4.0,LIMO
DH241,4.0,5.0,LIMO
DH241,5.0,6.0,LIMO
DH241,6.0,7.0,LIMO
DH241,7.0,8.0,LIMO
DH241,8.0,9.0,SAP
DH241,9.0,10.0,SAP
DH241,10.0,11.0,SAP
DH241,11.0,12.0,SAP
DH241,12.0,13.0,SAP
DH241,13.0,14.0,SAP
DH241,14.0,15.0,SAP
DH241,15.0,16.0,SAP
DH241,16.0,17.0,SAP
DH241,17.0,18.0,SAP
DH241,18.0,19.0,SAP
DH241,19.0,19.5,SAP
DH241,19.5,20.0,BLD
DH241,20.0,21.0,SAP
DH241,21.0,22.0,SAP
DH241,22.0,23.0,SAP
DH241,23.0,24.0,SAP
DH241,24.0,25.0,SAP
DH241,25.0,26.0,SAP
DH241,26.0,27.0,SAP
DH241,27.0,28.0,SAP
DH241,28.0,29.0,SAP
DH241,29.0,30.0,BLD
DH241,30.0,31.0,SAP
DH241,31.0,32.0,BLD
DH241,32.0,33.0,SAP
DH241,33.0,33.4,BLD
DH241,33.4,34.0,SAP
DH241,34.0,35.0,SAP
DH241,35.0,36.0,BLD
DH241,36.0,36.5,BRK
DH242,0.0,1.0,SOIL
DH242,1.0,2.0,LIMO
DH242,2.0,3.0,LIMO
DH242,3.0,4.0,LIMO
DH242,4.0,5.0,LIMO
DH242,5.0,6.0,LIMO
DH242,6.0,7.0,LIMO
DH242,7.0,8.0,LIMO
DH242,8.0,9.0,SAP
DH242,9.0,10.0,RSAP
DH242,10.0,11.0,SROC
DH242,11.0,11.3,BLD
DH242,11.3,12.0,SROC
DH242,12.0,13.0,BLD
DH242,13.0,14.0,SROC
DH242,14.0,15.0,RSAP
DH242,15.0,16.0,SAP
DH242,16.0,17.0,BRK
DH242,17.0,17.5,BRK
DH243,0.0,1.0,SOIL
DH243,1.0,2.0,LIMO
DH243,2.0,3.0,LIMO
DH243,3.0,4.0,LIMO
DH243,4.0,5.0,LIMO
DH243,5.0,6.0,LIMO
DH243,6.0,7.0,LIMO
DH243,7.0,8.0,LIMO
DH243,8.0,9.0,LIMO
DH243,9.0,10.0,LIMO
DH243,10.0,11.0,LIMO
DH243,11.0,12.0,LIMO
DH243,12.0,13.0,SAP
DH243,13.0,14.0,SAP
DH243,14.0,15.0,SAP
DH243,15.0,16.0,SAP
DH243,16.0,17.0,SAP
DH243,17.0,18.0,SAP
DH243,18.0,19.0,SAP
DH243,19.0,20.0,SAP
DH243,20.0,20.65,SAP
DH243,20.65,21.0,BLD
DH243,21.0,21.5,SAP
DH243,21.5,22.0,BRK
